campaign,backend,clients,family,fanout,group,leaf_bits,partitions,queries_per_client,row_bytes,rows,seed,repeats,verified_answers,service_cpu_ms,service_min_ms,service_max_ms,server_client_setup_ms,global_publish_build_cpu_ms,external_canonical_fixture_cpu_ms,logical_index_bytes,metadata_state_bytes,client_setup_cpu_ms,client_online_cpu_ms,complete_client_process_cpu_ms,setup_download_bytes,query_upload_bytes,query_download_bytes,p50_first_answer_wall_ms,p95_first_answer_wall_ms,max_client_rss_bytes,rss_qualified,budget_failures,median_private_reads,projected_G1_cpu_ms,projected_G16_cpu_ms,projected_G256_cpu_ms,projected_G4096_cpu_ms,block,distribution,field_bits,key_layout,canonical_file,verifier,finite_d,finite_m
pir-cold-search-screen-v1,singlepass,16,radix,2,4,4,4,1,32,1024,1,5,80,5.9681580625,5.948310249999998,6.024907562500001,4.320404687500001,10.693662000000032,0,91420,24743,7.628316,0.5995820000000001,68.0835,183955,327,63557,171.431327,176.124285,,False,,3.0,16.66182006250003,6.636511937500002,6.0099301796875,5.970768819824219,,,,,,,,
pir-cold-search-screen-v1,dense,16,authenticated,1,4,4,4,1,32,256,1,5,80,3.6178068750000008,3.595300312500003,3.6561991875000013,0.1229389375,52.06057799999993,0,524288,169,6.6401765,3.145648,69.92099999999999,205,24332,27120,171.40266400000002,177.513662,,False,,22.0,55.67838487499993,6.871592999999996,3.8211685078125006,3.630516977050782,,,,,,,,
pir-cold-search-screen-v1,singlepass,16,authenticated,1,4,4,4,1,32,256,1,5,80,27.655132312500015,27.570869562499983,28.002473812499982,23.03349625,53.88410200000038,0,524288,164009,14.609994499999999,3.4383725,77.542,1075591,2661,96509,201.11832950000002,206.138708,,False,,22.0,81.5392343125004,31.02288868750004,27.865617085937515,27.668287610839858,,,,,,,,
pir-cold-search-screen-v1,dense,16,authenticated,1,4,4,4,1,32,1024,1,5,80,6.385620374999996,6.348029625000001,6.627656749999995,0.1353813125,184.2251600000001,0,2097152,169,6.5857105,3.9440755,70.255,205,108628,32077,174.47588000000002,181.198283,,False,,26.0,190.6107803750001,17.899692875000003,7.1052499062499965,6.430597220703121,,,,,,,,
pir-cold-search-screen-v1,singlepass,16,authenticated,1,4,4,4,1,32,1024,1,5,80,97.3791502500001,96.64510568750008,98.3393011875002,91.83013950000003,192.81169999999656,0,2097152,655529,37.800259,4.1225594999999995,101.38399999999999,4301786,3352,114208,288.3214585,294.699713,,False,,26.0,290.19085024999663,109.42988149999988,98.13232095312509,97.42622341894541,,,,,,,,
pir-cold-search-screen-v1,dense,16,binary-patricia,2,1,8,4,1,32,1024,1,5,80,1.5055427499999998,1.4883255625000005,1.5200952499999991,0.1138120625,18.002345999999996,0,127032,70,6.65138,1.2809499999999998,67.83850000000001,98,3980,10126,166.94002749999999,172.59907,,False,,10.0,19.507888749999996,2.6306893749999993,1.5758644140624998,1.5099378540039061,,,,,,,,
pir-cold-search-screen-v1,dense,16,binary-patricia,2,2,8,4,1,32,1024,1,5,80,1.010088125,0.9611031250000002,1.0283826249999997,0.1459849375,12.667693000000002,0,85023,69,6.6061595,0.792246,67.3365,97,1764,6066,165.3344055,181.020539,,False,,6.0,13.677781125000001,1.8018189375000002,1.05957130078125,1.0131808234863282,,,,,,,,
pir-cold-search-screen-v1,dense,16,binary-patricia,2,4,8,4,1,32,1024,1,5,80,0.7182860625000005,0.7060269375000002,0.7384636249999998,0.128826375,10.235827,0,68340,69,6.624969,0.533087,66.9925,97,1016,4046,165.069646,169.761494,,False,,4.0,10.954113062500001,1.3580252500000005,0.7582697617187505,0.7207850437011724,,,,,,,,
pir-cold-search-screen-v1,dense,16,binary-patricia,2,8,8,4,1,32,1024,1,5,80,0.8607811874999997,0.8512226250000005,0.8804305624999998,0.1270259375,19.322512000000003,0,328320,70,6.6288155,0.433237,67.22149999999999,98,726,12936,165.6943035,169.880486,,False,,3.0,20.183293187500002,2.0684381875,0.9362597499999996,0.8654985976562497,,,,,,,,
pir-cold-search-screen-v1,dense,16,binary-patricia,2,1,8,4,1,32,16384,1,5,80,3.9599566875000023,3.860965312500002,3.985838874999999,0.1096010625,206.1325030000001,0,2035326,72,6.624518999999999,2.0118095,68.5935,100,72044,14194,170.42550599999998,177.665695,,False,,14.0,210.0924596875001,16.84323812500001,4.765161777343753,4.010282005615236,,,,,,,,
pir-cold-search-screen-v1,dense,16,binary-patricia,2,2,8,4,1,32,16384,1,5,80,2.0683024374999968,2.0472952499999995,2.0907407499999993,0.1342844375,134.40983800000006,0,1357353,70,6.608769499999999,1.120672,67.7355,98,27696,8111,168.35863899999998,172.695552,,False,,8.0,136.47814043750006,10.4689173125,2.593340867187497,2.1011173393554654,,,,,,,,
pir-cold-search-screen-v1,dense,16,binary-patricia,2,4,8,4,1,32,16384,1,5,80,1.3237658124999998,1.306093624999999,1.3300178125,0.1285531875,103.73605800000001,0,1086204,70,6.643168,0.6990814999999999,67.399,98,13930,5070,166.307954,175.815766,,False,,5.0,105.05982381250001,7.8072694375000005,1.7289847890624999,1.3490919985351562,,,,,,,,
pir-cold-search-screen-v1,dense,16,binary-patricia,2,8,8,4,1,32,16384,1,5,80,2.2284459374999934,2.0935091874999996,2.2896913750000003,0.1382411875,263.1681639999999,0,5217210,71,6.5597885,0.4645555,66.63,99,7878,12942,165.8968645,171.861687,,False,,3.0,265.3966099374999,18.676456187499987,3.2564465781249927,2.292695977539056,,,,,,,,
pir-cold-finite-screen-v1,dense,8,binary-tags,2,4,8,4,1,32,256,1,5,40,0.702180875,0.6652378750000001,0.708712875,0.116984375,6.499385999999999,0,50176,71,6.615119,0.548646,67.042,97,840,3964,165.868866,172.598488,,False,,4.0,7.201566874999999,1.1083925,0.7275691015625,0.7037676391601563,,,,,,,,
pir-cold-finite-screen-v1,finite,8,binary-tags,2,4,8,4,1,32,256,1,5,40,1.675144249999991,1.637577749999999,1.8170068750000015,0.41838187500000157,124.33993300000003,0,50176,2483,6.8053345,1.06303,68.2545,356,271,210934,168.2409815,174.368432,,False,,4.0,126.01507725000002,9.446390062499994,2.160847113281241,1.705500678955069,,,,,,,,
pir-cold-finite-screen-v1,dense,8,json-tags,2,4,8,4,1,32,256,1,5,40,0.7572241249999998,0.7360801250000002,0.7754160000000002,0.129881875,8.863481,0,90368,71,6.6939329999999995,0.5769005,68.0255,97,840,6476,166.7853465,181.566346,,False,,4.0,9.620705125,1.3111916874999998,0.7918470976562498,0.7593880607910154,,,,,,,,
pir-cold-finite-screen-v1,finite,8,json-tags,2,4,8,4,1,32,256,1,5,40,2.6817028750000045,2.5874064999999917,2.7992768750000065,0.40665649999999914,211.52551199999994,0,90368,2483,6.8388375,1.500354,68.53899999999999,359,270,379243,168.6160215,175.270663,,False,,4.0,214.20721487499995,15.902047375,3.5079744062500042,2.7333448457031295,,,,,,,,
pir-cold-finite-screen-v1,dense,8,binary-tags,2,4,8,4,1,32,1024,1,5,40,0.7592388749999998,0.7388046249999999,0.7880166250000001,0.129490125,16.164103,0,200704,72,6.633770500000001,0.5644955,67.5315,98,2376,3964,166.09623299999998,171.277691,,False,,4.0,16.923341875000002,1.7694953124999997,0.8223799023437498,0.7631851892089841,,,,,,,,
pir-cold-finite-screen-v1,finite,8,binary-tags,2,4,8,4,1,32,1024,1,5,40,6.897991249999986,6.3778556250000324,7.564179499999987,0.4367412500000044,522.9978809999998,0,200704,13680,6.988486999999999,4.759029,72.07900000000001,362,272,1186230,174.29179499999998,190.595521,,False,online-wire,4.0,529.8958722499998,39.585358812499976,8.940951722656235,7.025676279541002,,,,,,,,
pir-cold-finite-screen-v1,dense,8,json-tags,2,4,8,4,1,32,1024,1,5,40,0.8483611249999996,0.82421975,0.9004907499999997,0.12758387499999999,25.938295000000004,0,367616,72,6.7332275,0.5800455,68.03649999999999,98,2376,6571,167.489304,172.406788,,False,,4.0,26.786656125000004,2.4695045625,0.9496825898437496,0.854693716552734,,,,,,,,
pir-cold-finite-screen-v1,finite,8,json-tags,2,4,8,4,1,32,1024,1,5,40,9.777734624999997,9.713574000000037,10.385567624999995,0.42843124999999255,819.2657780000002,0,367616,13680,6.965098,8.514307,75.71199999999999,362,272,2172055,181.894565,206.211613,,False,online-wire,4.0,829.0435126250002,60.981845750000005,12.977991570312497,9.977750684082029,,,,,,,,
pir-cold-finite-screen-v1,dense,8,binary-tags,2,4,8,4,1,32,4096,1,5,40,0.9974226250000005,0.9845278749999994,1.037507374999999,0.132287625,54.280475,0,802816,73,6.688822,0.5826705000000001,67.6685,99,8520,3970,167.343478,179.60909,,False,,4.0,55.277897625,4.3899523125,1.2094557304687505,1.0106746940917972,,,,,,,,
pir-cold-finite-screen-v1,finite,8,binary-tags,2,4,8,4,1,32,4096,1,5,40,7.287326249999999,7.191448624999912,8.026142874999957,0.4033451250000024,1794.146882,0,802816,20809,7.0542305,6.7349535,73.9725,363,280,1807160,179.7217095,187.443395,,False,online-wire,4.0,1801.43420825,119.42150637499999,14.2957125078125,7.72535039111328,,,,,,,,
pir-cold-finite-screen-v1,dense,8,json-tags,2,4,8,4,1,32,4096,1,5,40,1.2671488749999986,1.2586778750000012,1.3265937500000002,0.13391825,95.780144,0,1478656,73,6.6684695000000005,0.6083695,67.4765,99,8520,6616,166.3708015,171.226319,,False,,4.0,97.04729287500001,7.253407874999999,1.6412900624999986,1.2905326992187487,,,,,,,,
pir-cold-finite-screen-v1,finite,8,json-tags,2,4,8,4,1,32,4096,1,5,40,12.881654625000174,12.242424874999962,13.697235375000044,0.40292487499997615,3132.112866999998,0,1478656,20809,7.025271500000001,13.366969000000001,80.482,384,280,3327833,188.6566125,196.454382,,False,online-wire,4.0,3144.994521624998,208.63870881250006,25.116470511718916,13.646330617920094,,,,,,,,
pir-cold-directory-v1,dense,8,directory,2,4,8,4,1,32,1024,1,5,40,0.33627887500000003,0.33040775000000006,0.3572712500000001,0.137269375,6.817220000000001,0,50688,1433,6.625722,0.1872375,67.012,1461,146,1791,170.86701449999998,175.828491,29487104,True,,1.0,7.153498875,0.762355125,0.36290864062500006,0.3379432353515625,,,,,,,,
pir-cold-directory-v1,dense,8,directory,2,16,8,4,1,32,1024,1,5,40,0.42291399999999996,0.41229799999999994,0.44017337500000003,0.13851825,6.4756290000000005,0,50304,411,6.659295999999999,0.2066395,67.11099999999999,439,98,6494,170.657925,177.198981,29491200,True,,1.0,6.898543,0.8276408125,0.44820942578124995,0.4244949641113281,,,,,,,,
pir-cold-directory-v1,dense,8,directory,2,64,8,4,1,32,1024,1,5,40,0.8170189999999999,0.786532125,0.8630215000000001,0.117837,6.395002000000002,0,50208,155,6.6602855000000005,0.3174255,67.493,183,86,25310,171.9835185,177.637665,29528064,True,,1.0,7.212021000000002,1.216706625,0.8419994765625,0.8185802797851562,,,,,,,,
pir-cold-directory-v1,dense,8,directory,2,4,8,4,1,96,1024,1,5,40,0.37548900000000013,0.36161124999999994,0.38593387499999987,0.13400425,9.548906999999998,0,116224,1434,6.673811000000001,0.19715749999999999,67.44149999999999,1462,146,3838,170.818931,177.459604,29483008,True,,1.0,9.924395999999998,0.9722956875,0.4127894179687501,0.377820276123047,,,,,,,,
pir-cold-directory-v1,dense,8,directory,2,16,8,4,1,96,1024,1,5,40,0.5899725,0.5754779999999999,0.60392225,0.125327125,9.326363999999998,0,115840,412,6.729403,0.23342449999999998,67.815,440,98,14686,171.3650165,185.250512,29511680,True,,1.0,9.916336499999998,1.17287025,0.6264036093750001,0.5922494443359375,,,,,,,,
pir-cold-directory-v1,dense,8,directory,2,64,8,4,1,96,1024,1,5,40,1.4485055,1.433662875,1.499767125,0.12298674999999999,9.200184,0,115744,157,6.700574,0.4357265,67.9365,185,86,58076,173.3872795,198.726843,29585408,True,,1.0,10.6486895,2.023517,1.48444371875,1.450751638671875,,,,,,,,
pir-cold-directory-v1,dense,8,directory,2,4,8,4,1,2008,1024,1,5,40,1.7564767499999991,1.7135328750000005,1.847133875,0.133100375,92.845172,0,2074112,1439,6.6033975,0.394469,67.2525,1467,146,65024,171.4711835,197.837252,29593600,True,,1.0,94.60164875000001,7.5592999999999995,2.1191532031249993,1.7791440283203117,,,,,,,,
pir-cold-directory-v1,dense,8,directory,2,16,8,4,1,2008,1024,1,5,40,5.473415000000001,5.440734875,5.552189875,0.12184437499999999,90.421752,0,2073728,416,6.642436,1.333424,68.395,444,98,259424,177.7655085,184.316433,29900800,True,,1.0,95.895167,11.124774500000001,5.826624968750001,5.495490623046876,,,,,,,,
pir-cold-directory-v1,dense,8,directory,2,64,8,4,1,2008,1024,1,5,40,20.905072625,20.742995125,20.99427,0.13007225,95.77735900000002,0,2073632,161,6.598143,5.7209354999999995,72.881,189,86,1037024,195.57255049999998,202.18909,31244288,True,,1.0,116.68243162500002,26.8911575625,21.279202933593748,20.92845576928711,,,,,,,,
pir-cold-directory-v1,dense,8,auth-directory,1,4,8,4,1,32,1024,1,5,40,0.37144412499999985,0.3401071250000002,0.38464125,0.141655125,10.758713,0,121088,2899,6.6490065000000005,0.213001,67.3595,2935,210,2098,170.454862,174.477707,29483008,True,,1.0,11.130157125,1.0438636874999998,0.41347034765624985,0.37407076391601546,,,,,,,,
pir-cold-directory-v1,dense,8,auth-directory,1,16,8,4,1,32,1024,1,5,40,0.38686725000000005,0.3681035000000002,0.44012862499999994,0.13133075,7.437541999999999,0,63808,852,6.705933,0.2180265,67.68950000000001,888,114,4194,171.40378199999998,200.551397,29483008,True,,1.0,7.824409249999999,0.8517136249999999,0.4159201484375,0.3886830561523438,,,,,,,,
pir-cold-directory-v1,dense,8,auth-directory,1,64,8,4,1,32,1024,1,5,40,0.5613630000000001,0.54408575,0.6194611249999998,0.12395824999999999,7.0022199999999994,0,52560,342,6.6980635,0.266752,67.4135,378,90,13346,171.572499,235.229309,29503488,True,,1.0,7.5635829999999995,0.99900175,0.588715421875,0.5630725263671875,,,,,,,,
pir-cold-directory-v1,dense,8,auth-directory,1,4,8,4,1,96,1024,1,5,40,0.3945233750000001,0.3669123750000002,0.48560587499999963,0.140454,13.880840000000001,0,186624,2900,6.6659405,0.2202305,67.9085,2936,210,3122,171.99431199999998,278.264012,29483008,True,,1.0,14.275363375000001,1.2620758750000003,0.44874540625000015,0.39791225195312513,,,,,,,,
pir-cold-directory-v1,dense,8,auth-directory,1,16,8,4,1,96,1024,1,5,40,0.4696548749999999,0.45709162499999995,0.505662125,0.1310315,10.661861000000002,0,129344,855,6.6523425,0.228696,67.601,891,114,8290,171.771476,221.55889,29474816,True,,1.0,11.131515875000002,1.1360211875,0.51130276953125,0.47225786840820305,,,,,,,,
pir-cold-directory-v1,dense,8,auth-directory,1,64,8,4,1,96,1024,1,5,40,0.88238825,0.8751588749999999,0.9440346250000001,0.129968375,9.768964999999998,0,118096,343,6.6856725,0.33286899999999997,67.8105,379,90,29730,173.4487705,177.906631,29536256,True,,1.0,10.651353249999998,1.4929485624999999,0.92054826953125,0.8847732512207032,,,,,,,,
pir-cold-directory-v1,dense,8,auth-directory,1,4,8,4,1,2008,1024,1,5,40,1.185485374999999,1.140438749999999,1.2086701250000014,0.134487875,101.850949,0,2144512,2905,6.6747435,0.33573,67.53999999999999,2941,210,33718,172.81910299999998,180.893252,29523968,True,,1.0,103.036434375,7.551169687499999,1.583340644531249,1.210351329345702,,,,,,,,
pir-cold-directory-v1,dense,8,auth-directory,1,16,8,4,1,2008,1024,1,5,40,3.0372764999999995,3.0029831249999988,3.1333237500000015,0.1253495,97.842939,0,2087232,860,6.722871,0.682175,68.096,896,114,130660,175.2966845,186.91088,29691904,True,,1.0,100.8802155,9.1524601875,3.4194754804687495,3.0611639362792964,,,,,,,,
pir-cold-directory-v1,dense,8,auth-directory,1,64,8,4,1,2008,1024,1,5,40,10.668285625000001,10.621121625,10.733410500000002,0.131447375,98.82925799999998,0,2075984,350,6.653473,3.093828,70.384,386,90,519203,185.0017075,196.656761,30294016,True,,1.0,109.49754362499998,16.84511425,11.054337414062502,10.692413861816407,,,,,,,,
pir-cold-directory-v1,dense,8,directory,2,4,8,4,1,32,16384,1,5,40,0.4930077499999998,0.48553400000000024,0.5116644999999996,0.161628625,69.461796,0,811008,21913,6.7096045,0.3192245,67.291,21941,1106,1792,171.4717865,177.672833,29675520,True,,1.0,69.95480375000001,4.83437,0.7643428906249998,0.5099661962890623,,,,,,,,
pir-cold-directory-v1,dense,8,directory,2,16,8,4,1,32,16384,1,5,40,0.5271238749999991,0.5115923750000003,0.5587457500000002,0.1285595,66.103689,0,804864,5531,6.6620805,0.2307005,67.4785,5559,338,6496,171.543235,179.215012,29515776,True,,1.0,66.630812875,4.658604437499999,0.7853414101562491,0.5432624709472648,,,,,,,,
pir-cold-directory-v1,dense,8,directory,2,64,8,4,1,32,16384,1,5,40,0.8928295000000005,0.8782911249999997,0.9001922500000008,0.120264,63.48236999999999,0,803328,1435,6.712543,0.325591,67.7795,1463,146,25312,173.52570200000002,187.469895,29528064,True,,1.0,64.3751995,4.860477625,1.1408075078125004,0.9083281254882818,,,,,,,,
pir-cold-directory-v1,dense,8,directory,2,4,8,4,1,96,16384,1,5,40,0.6872713750000005,0.6378854999999989,0.7193921249999992,0.17666162500000002,114.057674,0,1859584,21914,6.7909690000000005,0.328612,68.12100000000001,21942,1106,3842,173.980205,206.477153,29679616,True,,1.0,114.744945375,7.815876000000001,1.1328091640625004,0.7151174868164067,,,,,,,,
pir-cold-directory-v1,dense,8,directory,2,16,8,4,1,96,16384,1,5,40,0.7833841250000003,0.7304772499999999,0.8099537499999995,0.140864875,110.30019700000001,0,1853440,5532,6.705921,0.2705335,67.7115,5560,338,14689,173.0188185,183.264418,29528064,True,,1.0,111.08358112500001,7.677146437500001,1.2142442695312503,0.8103128840332035,,,,,,,,
pir-cold-directory-v1,dense,8,directory,2,64,8,4,1,96,16384,1,5,40,1.6362585000000005,1.5930333749999999,1.7062981250000009,0.135174125,107.150801,0,1851904,1437,6.7264435,0.44816500000000004,68.082,1465,146,58078,174.74203899999998,254.990424,29605888,True,,1.0,108.7870595,8.3331835625,2.0548163164062503,1.662418363525391,,,,,,,,
pir-cold-directory-v1,dense,8,directory,2,4,8,4,1,2008,16384,1,5,40,4.191444249999999,4.006455500000008,4.907318375000006,0.170282125,1686.3553510000002,0,33185792,21919,6.861038,0.626973,68.241,21947,1106,65028,177.06181450000003,216.723438,29749248,True,,1.0,1690.54679525,109.58865368750001,10.77876983984375,4.603152099365234,,,,,,,,
pir-cold-directory-v1,dense,8,directory,2,16,8,4,1,2008,16384,1,5,40,7.745965750000016,7.587280375000003,7.896160125000015,0.142259125,1600.8735590000001,0,33179648,5536,6.6228905000000005,1.4181215,68.411,5564,338,259428,180.8827395,185.741318,29966336,True,,1.0,1608.6195247500002,107.80056318750002,13.999378089843766,8.13680402124025,,,,,,,,
pir-cold-directory-v1,dense,8,directory,2,64,8,4,1,2008,16384,1,5,40,23.915568249999968,23.81406624999999,24.25543487500001,0.122667375,1730.313694,0,33178112,1441,6.688246,5.8033245,72.78,1469,146,1037028,200.8367515,221.519981,31252480,True,,1.0,1754.22926225,132.06017412499997,30.674606117187466,24.338008116699186,,,,,,,,
pir-cold-directory-v1,dense,8,auth-directory,1,4,8,4,1,32,16384,1,5,40,0.8323941250000012,0.8248518750000006,0.866072875,0.21186475,157.320615,0,2461696,43860,6.866452000000001,0.501133,67.852,43896,2130,2614,173.41758149999998,185.75339,29880320,True,,1.0,158.153009125,10.6649325625,1.4469277773437512,0.8708024782714856,,,,,,,,
pir-cold-directory-v1,dense,8,auth-directory,1,16,8,4,1,32,16384,1,5,40,0.5408147500000006,0.5305092499999997,0.5593656250000003,0.142556875,85.88442999999998,0,1152000,11094,6.7535745,0.2759595,67.953,11130,594,4708,173.0619785,180.2419,29519872,True,,1.0,86.42524474999998,5.908591625,0.8763008046875005,0.5617826284179693,,,,,,,,
pir-cold-directory-v1,dense,8,auth-directory,1,64,8,4,1,32,16384,1,5,40,0.6590841250000002,0.6546495000000003,0.6861116249999993,0.1341425,73.441436,0,873728,2902,6.697093499999999,0.2947835,67.5025,2938,210,13860,172.14382,177.734906,29515776,True,,1.0,74.100520125,5.249173875,0.9459647343750002,0.6770141630859378,,,,,,,,
pir-cold-directory-v1,dense,8,auth-directory,1,4,8,4,1,96,16384,1,5,40,0.9798890000000016,0.9679216249999993,1.0176190000000012,0.21877125,203.04817300000002,0,3510272,43861,6.8182405,0.500577,68.04,43897,2130,3638,174.0106285,189.875163,29880320,True,,1.0,204.02806200000003,13.670399812500003,1.7730459257812516,1.0294613078613297,,,,,,,,
pir-cold-directory-v1,dense,8,auth-directory,1,16,8,4,1,96,16384,1,5,40,0.7503953749999995,0.6971386249999986,0.7726615000000008,0.15484475,132.596744,0,2200576,11096,6.7367004999999995,0.291463,67.5335,11132,594,8806,173.761272,186.381088,29564928,True,,1.0,133.347139375,9.037691875,1.2683514062499994,0.7827676269531245,,,,,,,,
pir-cold-directory-v1,dense,8,auth-directory,1,64,8,4,1,96,16384,1,5,40,1.087780125000001,1.0671777500000004,1.1123196249999996,0.139369625,116.265804,0,1922304,2903,6.676921500000001,0.35120949999999995,67.553,2939,210,30246,172.6994135,183.480998,29548544,True,,1.0,117.353584125,8.354392875000002,1.541943421875001,1.1161653310546884,,,,,,,,
pir-cold-directory-v1,dense,8,auth-directory,1,4,8,4,1,2008,16384,1,5,40,3.6832549999999933,3.4907928750000154,3.802361749999978,0.216708625,1869.2085310000002,0,34836480,43866,6.8387725,0.6907565,68.11599999999999,43902,2130,34232,176.24811,182.493333,29892608,True,,1.0,1872.8917860000001,120.5087881875,10.984850824218745,4.139604739013665,,,,,,,,
pir-cold-directory-v1,dense,8,auth-directory,1,16,8,4,1,2008,16384,1,5,40,5.150820125000002,4.992412750000016,5.301214624999991,0.139282,1731.7958540000002,0,33526784,11101,6.703723,0.857208,67.72200000000001,11137,594,131176,178.5425555,185.746407,29773824,True,,1.0,1736.9466741250003,113.38806100000001,11.915647679687503,5.573621847167971,,,,,,,,
pir-cold-directory-v1,dense,8,auth-directory,1,64,8,4,1,2008,16384,1,5,40,12.751941375000008,12.676851124999988,15.394331000000014,0.132592,1709.6094589999998,0,33248512,2910,6.677122499999999,3.287328,70.62049999999999,2946,210,519719,188.50784950000002,226.576385,30298112,True,,1.0,1722.361400375,119.60253256249999,19.430103324218756,13.16932649682618,,,,,,,,
pir-cold-directory-v1,dense,8,directory,2,4,8,4,1,32,65536,1,5,40,1.0335849999999989,1.0107047500000024,1.0975628750000013,0.29140025,277.35178,0,3244032,87449,7.073564,0.815053,68.436,87477,4178,1794,175.6771535,189.637708,30580736,True,,1.0,278.38536500000004,18.36807125,2.116990390624999,1.1012978369140614,,,,,,,,
pir-cold-directory-v1,dense,8,directory,2,16,8,4,1,32,65536,1,5,40,0.8479817499999985,0.829968124999997,0.8832311249999992,0.16790775,259.86179100000004,0,3219456,21915,6.748989,0.34331849999999997,67.6745,21943,1106,6498,173.958637,181.586842,29687808,True,,1.0,260.70977275,17.0893436875,1.8630668710937486,0.9114245700683579,,,,,,,,
pir-cold-directory-v1,dense,8,directory,2,64,8,4,1,32,65536,1,5,40,1.1596338749999988,1.1296738750000013,1.260500375,0.1447535,254.979799,0,3213312,5531,6.668136499999999,0.3630215,67.29849999999999,5559,338,25314,174.237064,263.7161,29552640,True,,1.0,256.139432875,17.095871312499998,2.155648714843749,1.2218848024902331,,,,,,,,
pir-cold-directory-v1,dense,8,directory,2,4,8,4,1,96,65536,1,5,40,1.6774822500000008,1.5414297500000016,1.9489482500000053,0.308320375,481.433038,0,7438336,87450,7.1895735,0.848831,69.3185,87478,4178,3842,177.91137500000002,259.584128,30580736,True,,1.0,483.11052025000004,31.767047125,3.558080054687501,1.7950196127929696,,,,,,,,
pir-cold-directory-v1,dense,8,directory,2,16,8,4,1,96,65536,1,5,40,1.3605613749999992,1.3320280000000004,1.445158999999996,0.16030850000000002,449.09928,0,7413760,21916,6.708101,0.3707855,67.39749999999998,21944,1106,14689,174.5619095,187.752928,29720576,True,,1.0,450.459841375,29.429266375,3.1148554374999993,1.4702047539062493,,,,,,,,
pir-cold-directory-v1,dense,8,directory,2,64,8,4,1,96,65536,1,5,40,2.0991959999999996,2.066602624999999,2.1374734999999974,0.1310615,435.3866469999999,0,7407616,5533,6.6581975,0.47112750000000003,67.91149999999999,5561,338,58080,176.0765315,182.520595,29630464,True,,1.0,437.48584299999993,29.310861437499995,3.7999250898437493,2.205491568115234,,,,,,,,
pir-cold-directory-v1,dense,8,auth-directory,1,4,8,4,1,32,65536,1,5,40,2.3165772500000057,2.2013213750000102,2.3638028749999944,0.483495625,675.2259150000001,0,10895360,174932,7.566388,1.4761950000000001,70.23500000000001,174968,8274,2870,178.9285185,184.68125,31334400,True,,1.0,677.5424922500001,44.518196937500015,4.954178480468756,2.481427326904303,,,,,,,,
pir-cold-directory-v1,dense,8,auth-directory,1,16,8,4,1,32,65536,1,5,40,1.1149490000000004,1.1010367499999996,1.2342151249999969,0.22749375,367.789189,0,4870144,43862,6.8468575000000005,0.5144580000000001,67.86599999999999,43898,2130,4966,174.758777,190.667059,29900800,True,,1.0,368.90413800000005,24.1017733125,2.5516255195312505,1.2047412824707036,,,,,,,,
pir-cold-directory-v1,dense,8,auth-directory,1,64,8,4,1,32,65536,1,5,40,0.9528459999999987,0.9250977499999992,1.037163875000001,0.154605375,296.573754,0,3560448,11095,6.795024,0.329799,67.5745,11131,594,14118,174.046636,233.222852,29585408,True,,1.0,297.52660000000003,19.488705624999998,2.111337226562499,1.025251701660155,,,,,,,,
pir-cold-directory-v1,dense,8,auth-directory,1,4,8,4,1,96,65536,1,5,40,2.711033999999998,2.6913176250000093,2.761684874999999,0.473272625,867.252002,0,15089664,174933,7.562381,1.4761294999999999,69.894,174969,8274,3894,178.7738115,189.60274,31297536,True,,1.0,869.963036,56.914284124999995,6.098737132812498,2.922765445800779,,,,,,,,
pir-cold-directory-v1,dense,8,auth-directory,1,16,8,4,1,96,65536,1,5,40,1.5544349999999956,1.5202324999999939,1.640789749999998,0.22349112499999998,560.456219,0,9064448,43864,6.839743,0.534335,67.93950000000001,43900,2130,9062,174.89523,191.766042,29876224,True,,1.0,562.010654,36.5829486875,3.743717105468746,1.6912651315917924,,,,,,,,
pir-cold-directory-v1,dense,8,auth-directory,1,64,8,4,1,96,65536,1,5,40,1.6400447499999982,1.5882242499999968,1.6620008749999988,0.157788875,477.687142,0,7754752,11096,6.7519705000000005,0.3993795,67.5915,11132,594,30501,175.368687,209.975561,29634560,True,,1.0,479.32718675,31.495491124999997,3.506010148437498,1.7566675874023419,,,,,,,,
pir-cold-rss-qualification-v1,dense,4,binary-tags,2,2,8,4,1,32,1024,1,1,4,1.3552197499999996,1.3552197499999996,1.3552197499999996,0.17075774999999999,35.873941,0,250880,71,12.372885,1.182507,125.86099999999999,97,6810,2988,432.487338,445.562724,29433856,True,,5.0,37.22916075,3.5973410625,1.4953523320312496,1.3639780363769527,32,clustered,16,,,,,
pir-cold-rss-qualification-v1,dense,4,json-tags,2,2,8,4,1,32,1024,1,1,4,1.1836117500000005,1.1836117500000005,1.1836117500000005,0.14128525,39.72765199999999,0,463360,72,7.875145,0.833241,86.59649999999999,98,6810,4657,232.050846,236.984059,29511680,True,,5.0,40.91126374999999,3.6665900000000002,1.3387978906250004,1.193310883789063,32,clustered,16,,,,,
pir-cold-rss-qualification-v1,singlepass,4,binary-tags,2,2,8,4,1,32,1024,1,1,4,18.108900000000013,18.108900000000013,18.108900000000013,17.18991125000001,27.134984999999944,0,250880,103751,18.8059035,0.9986809999999999,112.17399999999998,535411,606,9287,299.5462895,325.330585,30449664,True,,5.0,45.243884999999956,19.804836562500007,18.21489603515626,18.115524752197278,32,clustered,16,,,,,
