family,backend,rows,row_bytes,group,field_bits,key_layout,leaf_bits,partitions,count_only,distribution,update_every,mutation,queries_per_run,runs,verified_answers,phase_meter_complete,online_server_mean_ms,online_server_p95_ms,client_p95_ms,total_server_plus_lifecycle_ms,all_participant_ms,upload_max,download_max,index_bytes,caps,raw
radix,path,1024,96,2,0,contiguous,0,4,False,shuffled,0,value,32,3,96,True,2.01388865625,2.165523,3.000187,6.33721365625,9.1326284375,194864,194226,290700,pass,../../../target/pir-index-compositions-screen-v1/035-radix-path-n1024-g2-r0/result.json;../../../target/pir-index-compositions-screen-v1/035-radix-path-n1024-g2-r1/result.json;../../../target/pir-index-compositions-screen-v1/035-radix-path-n1024-g2-r2/result.json
radix,path,1024,96,4,0,contiguous,0,4,False,shuffled,0,value,32,3,96,True,1.3540669166666666,1.469046,2.01911,5.639547499999999,7.462360781249999,129912,129484,232900,pass,../../../target/pir-index-compositions-screen-v1/036-radix-path-n1024-g4-r0/result.json;../../../target/pir-index-compositions-screen-v1/036-radix-path-n1024-g4-r1/result.json;../../../target/pir-index-compositions-screen-v1/036-radix-path-n1024-g4-r2/result.json
radix,path,1024,96,8,0,contiguous,0,4,False,shuffled,0,value,32,3,96,True,1.75529375,1.8629689999999999,2.309634,8.62153215625,10.80814165625,231415,231093,533544,pass,../../../target/pir-index-compositions-screen-v1/037-radix-path-n1024-g8-r0/result.json;../../../target/pir-index-compositions-screen-v1/037-radix-path-n1024-g8-r1/result.json;../../../target/pir-index-compositions-screen-v1/037-radix-path-n1024-g8-r2/result.json
hash,dense,1024,96,4,0,contiguous,0,4,False,shuffled,0,value,32,3,96,True,2.4364947604166667,2.578764,0.626657,7.02955428125,7.5665689375000005,798,10374,651238,pass,../../../target/pir-index-compositions-screen-v1/038-hash-dense-n1024-g4-r0/result.json;../../../target/pir-index-compositions-screen-v1/038-hash-dense-n1024-g4-r1/result.json;../../../target/pir-index-compositions-screen-v1/038-hash-dense-n1024-g4-r2/result.json
hash,path,1024,96,4,0,contiguous,0,4,False,shuffled,0,value,32,3,96,True,2.1104507708333333,2.23729,2.798583,10.046434968749999,12.653549406249999,282761,282441,651238,pass,../../../target/pir-index-compositions-screen-v1/039-hash-path-n1024-g4-r0/result.json;../../../target/pir-index-compositions-screen-v1/039-hash-path-n1024-g4-r1/result.json;../../../target/pir-index-compositions-screen-v1/039-hash-path-n1024-g4-r2/result.json
hash,singlepass,1024,96,4,0,contiguous,0,4,False,shuffled,0,value,32,3,96,True,0.6523154270833333,0.782497,0.780674,5.7013641562499995,6.425497624999999,369,41094,651238,pass,../../../target/pir-index-compositions-screen-v1/040-hash-singlepass-n1024-g4-r0/result.json;../../../target/pir-index-compositions-screen-v1/040-hash-singlepass-n1024-g4-r1/result.json;../../../target/pir-index-compositions-screen-v1/040-hash-singlepass-n1024-g4-r2/result.json
bitmap,dense,1024,96,8,0,contiguous,0,4,False,shuffled,0,value,32,3,96,True,19.295770072916667,20.760418,13.816497,30.8674475,42.786480812499995,9250,5132,635697,pass,../../../target/pir-index-compositions-screen-v1/041-bitmap-dense-n1024-g8-r0/result.json;../../../target/pir-index-compositions-screen-v1/041-bitmap-dense-n1024-g8-r1/result.json;../../../target/pir-index-compositions-screen-v1/041-bitmap-dense-n1024-g8-r2/result.json
bitmap,dense,1024,96,32,0,contiguous,0,4,False,shuffled,0,value,32,3,96,True,18.75109820833333,19.317222,13.143822,30.3567875625,42.4340298125,9346,5156,633213,pass,../../../target/pir-index-compositions-screen-v1/042-bitmap-dense-n1024-g32-r0/result.json;../../../target/pir-index-compositions-screen-v1/042-bitmap-dense-n1024-g32-r1/result.json;../../../target/pir-index-compositions-screen-v1/042-bitmap-dense-n1024-g32-r2/result.json
bitmap,path,1024,96,8,0,contiguous,0,4,False,shuffled,0,value,32,3,96,True,5.984259875,6.655981000000001,14.763515,20.0354060625,33.562924875,137955,136347,635697,pass,../../../target/pir-index-compositions-screen-v1/043-bitmap-path-n1024-g8-r0/result.json;../../../target/pir-index-compositions-screen-v1/043-bitmap-path-n1024-g8-r1/result.json;../../../target/pir-index-compositions-screen-v1/043-bitmap-path-n1024-g8-r2/result.json
bitmap,path,1024,96,32,0,contiguous,0,4,False,shuffled,0,value,32,3,96,True,6.313937489583333,7.2495259999999995,15.37481,20.555729499999998,34.35244046875,138055,136371,633213,pass,../../../target/pir-index-compositions-screen-v1/044-bitmap-path-n1024-g32-r0/result.json;../../../target/pir-index-compositions-screen-v1/044-bitmap-path-n1024-g32-r1/result.json;../../../target/pir-index-compositions-screen-v1/044-bitmap-path-n1024-g32-r2/result.json
wavelet,dense,1024,96,8,0,contiguous,0,4,False,shuffled,0,value,32,3,96,True,67.28156357291667,68.12178399999999,7.657143,72.33150115625,79.71512621875,38104,27544,479205,pass,../../../target/pir-index-compositions-screen-v1/045-wavelet-dense-n1024-g8-r0/result.json;../../../target/pir-index-compositions-screen-v1/045-wavelet-dense-n1024-g8-r1/result.json;../../../target/pir-index-compositions-screen-v1/045-wavelet-dense-n1024-g8-r2/result.json
wavelet,dense,1024,96,32,0,contiguous,0,4,False,shuffled,0,value,32,3,96,True,39.471981802083334,40.25547,7.359201,44.15760703125,51.211566625,24024,27544,280485,pass,../../../target/pir-index-compositions-screen-v1/046-wavelet-dense-n1024-g32-r0/result.json;../../../target/pir-index-compositions-screen-v1/046-wavelet-dense-n1024-g32-r1/result.json;../../../target/pir-index-compositions-screen-v1/046-wavelet-dense-n1024-g32-r2/result.json
wavelet,path,1024,96,8,0,contiguous,0,4,False,shuffled,0,value,32,3,96,True,12.548912447916667,12.987517,19.649303,20.126458000000003,39.2850931875,857994,852324,479205,pass,../../../target/pir-index-compositions-screen-v1/047-wavelet-path-n1024-g8-r0/result.json;../../../target/pir-index-compositions-screen-v1/047-wavelet-path-n1024-g8-r1/result.json;../../../target/pir-index-compositions-screen-v1/047-wavelet-path-n1024-g8-r2/result.json
wavelet,path,1024,96,32,0,contiguous,0,4,False,shuffled,0,value,32,3,96,True,12.01388825,13.10333,18.706708,17.04239471875,35.13845015625,792082,786940,280485,pass,../../../target/pir-index-compositions-screen-v1/048-wavelet-path-n1024-g32-r0/result.json;../../../target/pir-index-compositions-screen-v1/048-wavelet-path-n1024-g32-r1/result.json;../../../target/pir-index-compositions-screen-v1/048-wavelet-path-n1024-g32-r2/result.json
posting,dense,1024,96,4,0,contiguous,0,4,False,shuffled,0,value,32,3,96,True,0.841236125,0.949468,0.224907,5.30554121875,5.4836653125,434,1186,426400,pass,../../../target/pir-index-compositions-screen-v1/049-posting-dense-n1024-g4-r0/result.json;../../../target/pir-index-compositions-screen-v1/049-posting-dense-n1024-g4-r1/result.json;../../../target/pir-index-compositions-screen-v1/049-posting-dense-n1024-g4-r2/result.json
posting,path,1024,96,4,0,contiguous,0,4,False,shuffled,0,value,32,3,96,True,0.3509717708333333,0.384456,0.571934,6.64037803125,7.1391526875,34709,34589,426400,pass,../../../target/pir-index-compositions-screen-v1/050-posting-path-n1024-g4-r0/result.json;../../../target/pir-index-compositions-screen-v1/050-posting-path-n1024-g4-r1/result.json;../../../target/pir-index-compositions-screen-v1/050-posting-path-n1024-g4-r2/result.json
posting,singlepass,1024,96,4,0,contiguous,0,4,False,shuffled,0,value,32,3,96,True,0.19025232291666666,0.219169,0.217706,4.885818468749999,5.078028312499999,127,4610,426400,pass,../../../target/pir-index-compositions-screen-v1/051-posting-singlepass-n1024-g4-r0/result.json;../../../target/pir-index-compositions-screen-v1/051-posting-singlepass-n1024-g4-r1/result.json;../../../target/pir-index-compositions-screen-v1/051-posting-singlepass-n1024-g4-r2/result.json
authenticated,dense,1024,96,4,0,contiguous,0,4,False,shuffled,0,value,32,3,96,True,81.00909063541667,82.79675900000001,4.706216,87.61797421874999,92.1567450625,34992,19248,1110016,pass,../../../target/pir-index-compositions-screen-v1/052-authenticated-dense-n1024-g4-r0/result.json;../../../target/pir-index-compositions-screen-v1/052-authenticated-dense-n1024-g4-r1/result.json;../../../target/pir-index-compositions-screen-v1/052-authenticated-dense-n1024-g4-r2/result.json
authenticated,path,1024,96,4,0,contiguous,0,4,False,shuffled,0,value,32,3,96,True,7.442073854166667,7.774094,11.890478,17.019581062500002,28.490649656250003,601534,598440,1110016,pass,../../../target/pir-index-compositions-screen-v1/053-authenticated-path-n1024-g4-r0/result.json;../../../target/pir-index-compositions-screen-v1/053-authenticated-path-n1024-g4-r1/result.json;../../../target/pir-index-compositions-screen-v1/053-authenticated-path-n1024-g4-r2/result.json
authenticated,path,1024,96,4,0,contiguous,0,4,False,shuffled,4,value,12,3,36,True,7.956671888888889,8.466989,12.594712,36.382887833333335,48.293906,601536,598440,1110016,pass,../../../target/pir-index-compositions-screen-v1/054-authenticated-path-n1024-g4-r0/result.json;../../../target/pir-index-compositions-screen-v1/054-authenticated-path-n1024-g4-r1/result.json;../../../target/pir-index-compositions-screen-v1/054-authenticated-path-n1024-g4-r2/result.json
authenticated,path,1024,96,4,0,contiguous,0,4,False,shuffled,4,delete,12,3,36,True,8.221706916666667,8.645061,12.849873,36.80900391666666,48.8132795,601532,598440,1110016,pass,../../../target/pir-index-compositions-screen-v1/055-authenticated-path-n1024-g4-r0/result.json;../../../target/pir-index-compositions-screen-v1/055-authenticated-path-n1024-g4-r1/result.json;../../../target/pir-index-compositions-screen-v1/055-authenticated-path-n1024-g4-r2/result.json
authenticated,path,1024,96,4,0,contiguous,0,4,False,shuffled,4,insert,12,3,36,True,8.353526888888888,10.404829,14.885132,39.23818991666667,51.24733583333333,601546,598440,1110016,pass,../../../target/pir-index-compositions-screen-v1/056-authenticated-path-n1024-g4-r0/result.json;../../../target/pir-index-compositions-screen-v1/056-authenticated-path-n1024-g4-r1/result.json;../../../target/pir-index-compositions-screen-v1/056-authenticated-path-n1024-g4-r2/result.json
posting,singlepass,1024,32,4,0,contiguous,0,4,False,shuffled,4,value,12,3,36,True,0.20679769444444446,0.29065,0.239786,36.90214233333333,37.11239466666667,128,1890,164000,pass,../../../target/pir-index-compositions-screen-v1/057-posting-singlepass-n1024-g4-r0/result.json;../../../target/pir-index-compositions-screen-v1/057-posting-singlepass-n1024-g4-r1/result.json;../../../target/pir-index-compositions-screen-v1/057-posting-singlepass-n1024-g4-r2/result.json
bitmap,path,1024,32,16,0,contiguous,0,4,False,clustered,0,value,12,3,36,True,3.854138888888889,4.104167,8.863687,41.13539558333333,49.27128591666666,90588,89457,396955,pass,../../../target/pir-index-compositions-screen-v1/058-bitmap-path-n1024-g16-r0/result.json;../../../target/pir-index-compositions-screen-v1/058-bitmap-path-n1024-g16-r1/result.json;../../../target/pir-index-compositions-screen-v1/058-bitmap-path-n1024-g16-r2/result.json
wavelet,path,1024,32,16,0,contiguous,0,4,True,clustered,0,value,12,3,36,True,9.331642194444445,10.065598,15.320874,20.0056045,34.24761766666666,311112,306440,132325,pass,../../../target/pir-index-compositions-screen-v1/059-wavelet-path-n1024-g16-r0/result.json;../../../target/pir-index-compositions-screen-v1/059-wavelet-path-n1024-g16-r1/result.json;../../../target/pir-index-compositions-screen-v1/059-wavelet-path-n1024-g16-r2/result.json
radix,dense,4096,96,1,0,contiguous,0,4,False,shuffled,0,value,32,3,96,True,49.341777739583335,51.636922999999996,2.977254,56.37184906249999,58.99859987499999,18954,15834,1753516,pass,../../../target/pir-index-compositions-screen-v1/060-radix-dense-n4096-g1-r0/result.json;../../../target/pir-index-compositions-screen-v1/060-radix-dense-n4096-g1-r1/result.json;../../../target/pir-index-compositions-screen-v1/060-radix-dense-n4096-g1-r2/result.json
radix,dense,4096,96,2,0,contiguous,0,4,False,shuffled,0,value,32,3,96,True,16.484991197916667,17.332980999999997,1.514441,22.967088999999998,24.356106093749997,7014,8526,1169296,pass,../../../target/pir-index-compositions-screen-v1/061-radix-dense-n4096-g2-r0/result.json;../../../target/pir-index-compositions-screen-v1/061-radix-dense-n4096-g2-r1/result.json;../../../target/pir-index-compositions-screen-v1/061-radix-dense-n4096-g2-r2/result.json
radix,dense,4096,96,4,0,contiguous,0,4,False,shuffled,0,value,32,3,96,True,7.341688072916667,7.905710000000001,0.909324,13.048822500000002,13.800424562500002,3304,4872,935608,pass,../../../target/pir-index-compositions-screen-v1/062-radix-dense-n4096-g4-r0/result.json;../../../target/pir-index-compositions-screen-v1/062-radix-dense-n4096-g4-r1/result.json;../../../target/pir-index-compositions-screen-v1/062-radix-dense-n4096-g4-r2/result.json
radix,dense,4096,96,8,0,contiguous,0,4,False,shuffled,0,value,32,3,96,True,9.326051739583333,9.732809,0.726201,16.52169546875,17.172005,2334,10542,2654820,pass,../../../target/pir-index-compositions-screen-v1/063-radix-dense-n4096-g8-r0/result.json;../../../target/pir-index-compositions-screen-v1/063-radix-dense-n4096-g8-r1/result.json;../../../target/pir-index-compositions-screen-v1/063-radix-dense-n4096-g8-r2/result.json
radix,path,4096,96,1,0,contiguous,0,4,False,shuffled,0,value,32,3,96,True,5.51703671875,6.045651,8.343317,28.594687093749997,36.327735374999996,540905,539045,1753516,controller-transient-rss,../../../target/pir-index-compositions-screen-v1/064-radix-path-n4096-g1-r0/result.json;../../../target/pir-index-compositions-screen-v1/064-radix-path-n4096-g1-r1/result.json;../../../target/pir-index-compositions-screen-v1/064-radix-path-n4096-g1-r2/result.json
radix,path,4096,96,2,0,contiguous,0,4,False,shuffled,0,value,32,3,96,True,2.88378765625,3.16411,4.304977,14.917102843749998,18.915156906249997,270457,269549,1169296,pass,../../../target/pir-index-compositions-screen-v1/065-radix-path-n4096-g2-r0/result.json;../../../target/pir-index-compositions-screen-v1/065-radix-path-n4096-g2-r1/result.json;../../../target/pir-index-compositions-screen-v1/065-radix-path-n4096-g2-r2/result.json
radix,path,4096,96,4,0,contiguous,0,4,False,shuffled,0,value,32,3,96,True,1.6196857708333334,1.744881,2.413908,13.585242874999999,15.827175937499998,154548,154028,935608,pass,../../../target/pir-index-compositions-screen-v1/066-radix-path-n4096-g4-r0/result.json;../../../target/pir-index-compositions-screen-v1/066-radix-path-n4096-g4-r1/result.json;../../../target/pir-index-compositions-screen-v1/066-radix-path-n4096-g4-r2/result.json
radix,path,4096,96,8,0,contiguous,0,4,False,shuffled,0,value,32,3,96,True,2.5788896041666667,2.766772,3.404411,31.3527615625,34.53581540625,340085,339693,2654820,controller-transient-rss,../../../target/pir-index-compositions-screen-v1/067-radix-path-n4096-g8-r0/result.json;../../../target/pir-index-compositions-screen-v1/067-radix-path-n4096-g8-r1/result.json;../../../target/pir-index-compositions-screen-v1/067-radix-path-n4096-g8-r2/result.json
hash,dense,4096,96,4,0,contiguous,0,4,False,shuffled,0,value,32,3,96,True,9.370439197916667,10.053835,0.767429,16.6225905625,17.3121974375,2334,10470,2626050,pass,../../../target/pir-index-compositions-screen-v1/068-hash-dense-n4096-g4-r0/result.json;../../../target/pir-index-compositions-screen-v1/068-hash-dense-n4096-g4-r1/result.json;../../../target/pir-index-compositions-screen-v1/068-hash-dense-n4096-g4-r2/result.json
hash,path,4096,96,4,0,contiguous,0,4,False,shuffled,0,value,32,3,96,True,2.518446395833333,2.731888,3.374766,30.270958625,33.43419396875,337745,337353,2626050,controller-transient-rss,../../../target/pir-index-compositions-screen-v1/069-hash-path-n4096-g4-r0/result.json;../../../target/pir-index-compositions-screen-v1/069-hash-path-n4096-g4-r1/result.json;../../../target/pir-index-compositions-screen-v1/069-hash-path-n4096-g4-r2/result.json
hash,singlepass,4096,96,4,0,contiguous,0,4,False,shuffled,0,value,32,3,96,True,0.6452776458333334,0.6686559999999999,0.793488,8.775481718750001,9.454312250000001,383,41478,2626050,pass,../../../target/pir-index-compositions-screen-v1/070-hash-singlepass-n4096-g4-r0/result.json;../../../target/pir-index-compositions-screen-v1/070-hash-singlepass-n4096-g4-r1/result.json;../../../target/pir-index-compositions-screen-v1/070-hash-singlepass-n4096-g4-r2/result.json
bitmap,dense,4096,96,8,0,contiguous,0,4,False,shuffled,0,value,32,3,96,True,116.16267111458333,121.96025900000001,15.1578,135.01325868749998,148.17751790625,30754,5188,2555488,pass,../../../target/pir-index-compositions-screen-v1/071-bitmap-dense-n4096-g8-r0/result.json;../../../target/pir-index-compositions-screen-v1/071-bitmap-dense-n4096-g8-r1/result.json;../../../target/pir-index-compositions-screen-v1/071-bitmap-dense-n4096-g8-r2/result.json
bitmap,dense,4096,96,32,0,contiguous,0,4,False,shuffled,0,value,32,3,96,True,116.24372591666666,122.407323,15.231915,134.74309121875,148.16872203125,30850,5212,2553200,pass,../../../target/pir-index-compositions-screen-v1/072-bitmap-dense-n4096-g32-r0/result.json;../../../target/pir-index-compositions-screen-v1/072-bitmap-dense-n4096-g32-r1/result.json;../../../target/pir-index-compositions-screen-v1/072-bitmap-dense-n4096-g32-r2/result.json
bitmap,path,4096,96,8,0,contiguous,0,4,False,shuffled,0,value,32,3,96,True,6.439607760416667,6.927163,15.679124,43.90270053125,58.417905937499995,159799,157991,2555488,controller-transient-rss,../../../target/pir-index-compositions-screen-v1/073-bitmap-path-n4096-g8-r0/result.json;../../../target/pir-index-compositions-screen-v1/073-bitmap-path-n4096-g8-r1/result.json;../../../target/pir-index-compositions-screen-v1/073-bitmap-path-n4096-g8-r2/result.json
bitmap,path,4096,96,32,0,contiguous,0,4,False,shuffled,0,value,32,3,96,True,6.455315625,7.407709,15.804601,43.109485718749994,57.92619793749999,159897,158015,2553200,controller-transient-rss,../../../target/pir-index-compositions-screen-v1/074-bitmap-path-n4096-g32-r0/result.json;../../../target/pir-index-compositions-screen-v1/074-bitmap-path-n4096-g32-r1/result.json;../../../target/pir-index-compositions-screen-v1/074-bitmap-path-n4096-g32-r2/result.json
wavelet,dense,4096,96,8,0,contiguous,0,4,False,shuffled,0,value,32,3,96,True,609.63524571875,636.635743,12.397462,618.3721855937499,630.092462,182728,32968,2132624,pass,../../../target/pir-index-compositions-screen-v1/075-wavelet-dense-n4096-g8-r0/result.json;../../../target/pir-index-compositions-screen-v1/075-wavelet-dense-n4096-g8-r1/result.json;../../../target/pir-index-compositions-screen-v1/075-wavelet-dense-n4096-g8-r2/result.json
wavelet,dense,4096,96,32,0,contiguous,0,4,False,shuffled,0,value,32,3,96,True,245.37016139583335,259.399937,12.77628,251.3493673125,262.194663125,102856,32968,1174160,pass,../../../target/pir-index-compositions-screen-v1/076-wavelet-dense-n4096-g32-r0/result.json;../../../target/pir-index-compositions-screen-v1/076-wavelet-dense-n4096-g32-r1/result.json;../../../target/pir-index-compositions-screen-v1/076-wavelet-dense-n4096-g32-r2/result.json
wavelet,path,4096,96,8,0,contiguous,0,4,False,shuffled,0,value,32,3,96,True,17.606629802083333,20.029381,30.807662,47.56367859375,74.77209478124999,1176222,1168076,2132624,controller-transient-rss;online-client-wire,../../../target/pir-index-compositions-screen-v1/077-wavelet-path-n4096-g8-r0/result.json;../../../target/pir-index-compositions-screen-v1/077-wavelet-path-n4096-g8-r1/result.json;../../../target/pir-index-compositions-screen-v1/077-wavelet-path-n4096-g8-r2/result.json
wavelet,path,4096,96,32,0,contiguous,0,4,False,shuffled,0,value,32,3,96,True,16.430024135416666,17.542787,26.469132,31.84121071875,57.17692215625,1097802,1090388,1174160,online-client-wire,../../../target/pir-index-compositions-screen-v1/078-wavelet-path-n4096-g32-r0/result.json;../../../target/pir-index-compositions-screen-v1/078-wavelet-path-n4096-g32-r1/result.json;../../../target/pir-index-compositions-screen-v1/078-wavelet-path-n4096-g32-r2/result.json
posting,dense,4096,96,4,0,contiguous,0,4,False,shuffled,0,value,32,3,96,True,3.7546910833333333,4.019966,0.253762,10.39333059375,10.6123444375,1458,1194,1716643,pass,../../../target/pir-index-compositions-screen-v1/079-posting-dense-n4096-g4-r0/result.json;../../../target/pir-index-compositions-screen-v1/079-posting-dense-n4096-g4-r1/result.json;../../../target/pir-index-compositions-screen-v1/079-posting-dense-n4096-g4-r2/result.json
posting,path,4096,96,4,0,contiguous,0,4,False,shuffled,0,value,32,3,96,True,0.4103552395833333,0.494371,0.649721,22.1380559375,22.70723134375,40771,40625,1716643,controller-transient-rss,../../../target/pir-index-compositions-screen-v1/080-posting-path-n4096-g4-r0/result.json;../../../target/pir-index-compositions-screen-v1/080-posting-path-n4096-g4-r1/result.json;../../../target/pir-index-compositions-screen-v1/080-posting-path-n4096-g4-r2/result.json
posting,singlepass,4096,96,4,0,contiguous,0,4,False,shuffled,0,value,32,3,96,True,0.2180778125,0.249455,0.287866,7.85800134375,8.1038104375,132,4642,1716643,pass,../../../target/pir-index-compositions-screen-v1/081-posting-singlepass-n4096-g4-r0/result.json;../../../target/pir-index-compositions-screen-v1/081-posting-singlepass-n4096-g4-r1/result.json;../../../target/pir-index-compositions-screen-v1/081-posting-singlepass-n4096-g4-r2/result.json
authenticated,dense,4096,96,4,0,contiguous,0,4,False,shuffled,0,value,32,3,96,True,698.4792008020834,720.739068,9.9537,714.0672958437499,721.6381185937499,155512,22456,4456448,pass,../../../target/pir-index-compositions-screen-v1/082-authenticated-dense-n4096-g4-r0/result.json;../../../target/pir-index-compositions-screen-v1/082-authenticated-dense-n4096-g4-r1/result.json;../../../target/pir-index-compositions-screen-v1/082-authenticated-dense-n4096-g4-r2/result.json
authenticated,path,4096,96,4,0,contiguous,0,4,False,shuffled,0,value,32,3,96,True,9.876092302083334,10.875095,16.324651,44.63862609374999,59.86193068749999,811438,807044,4456448,controller-transient-rss,../../../target/pir-index-compositions-screen-v1/083-authenticated-path-n4096-g4-r0/result.json;../../../target/pir-index-compositions-screen-v1/083-authenticated-path-n4096-g4-r1/result.json;../../../target/pir-index-compositions-screen-v1/083-authenticated-path-n4096-g4-r2/result.json
authenticated,path,4096,96,4,0,contiguous,0,4,False,shuffled,4,value,12,3,36,True,9.70008225,10.423757,16.064232,106.10215283333336,120.91039166666668,811436,807044,4456448,controller-transient-rss,../../../target/pir-index-compositions-screen-v1/084-authenticated-path-n4096-g4-r0/result.json;../../../target/pir-index-compositions-screen-v1/084-authenticated-path-n4096-g4-r1/result.json;../../../target/pir-index-compositions-screen-v1/084-authenticated-path-n4096-g4-r2/result.json
authenticated,path,4096,96,4,0,contiguous,0,4,False,shuffled,4,delete,12,3,36,True,9.738687083333334,10.799708,16.24378,110.61930925,125.97053958333333,811434,807044,4456448,controller-transient-rss,../../../target/pir-index-compositions-screen-v1/085-authenticated-path-n4096-g4-r0/result.json;../../../target/pir-index-compositions-screen-v1/085-authenticated-path-n4096-g4-r1/result.json;../../../target/pir-index-compositions-screen-v1/085-authenticated-path-n4096-g4-r2/result.json
authenticated,path,4096,96,4,0,contiguous,0,4,False,shuffled,4,insert,12,3,36,True,9.367089583333334,9.927765,15.71265,145.70039925,160.6761730833333,811442,807044,4456448,controller-transient-rss,../../../target/pir-index-compositions-screen-v1/086-authenticated-path-n4096-g4-r0/result.json;../../../target/pir-index-compositions-screen-v1/086-authenticated-path-n4096-g4-r1/result.json;../../../target/pir-index-compositions-screen-v1/086-authenticated-path-n4096-g4-r2/result.json
posting,singlepass,4096,32,4,0,contiguous,0,4,False,shuffled,4,value,12,3,36,True,0.26697777777777776,0.577566,0.280592,48.861993500000004,49.056431583333335,131,1922,667811,pass,../../../target/pir-index-compositions-screen-v1/087-posting-singlepass-n4096-g4-r0/result.json;../../../target/pir-index-compositions-screen-v1/087-posting-singlepass-n4096-g4-r1/result.json;../../../target/pir-index-compositions-screen-v1/087-posting-singlepass-n4096-g4-r2/result.json
bitmap,path,4096,32,16,0,contiguous,0,4,False,clustered,0,value,12,3,36,True,4.100351888888889,4.683606,11.039345,89.12082558333333,97.64000658333333,118816,117513,1833139,controller-transient-rss,../../../target/pir-index-compositions-screen-v1/088-bitmap-path-n4096-g16-r0/result.json;../../../target/pir-index-compositions-screen-v1/088-bitmap-path-n4096-g16-r1/result.json;../../../target/pir-index-compositions-screen-v1/088-bitmap-path-n4096-g16-r2/result.json
wavelet,path,4096,32,16,0,contiguous,0,4,True,clustered,0,value,12,3,36,True,11.627977583333333,13.536019,22.577805,38.57203366666667,57.600649000000004,438108,431280,574480,pass,../../../target/pir-index-compositions-screen-v1/089-wavelet-path-n4096-g16-r0/result.json;../../../target/pir-index-compositions-screen-v1/089-wavelet-path-n4096-g16-r1/result.json;../../../target/pir-index-compositions-screen-v1/089-wavelet-path-n4096-g16-r2/result.json
radix,ramen,32,16,4,0,contiguous,0,4,False,shuffled,0,value,12,3,36,False,218.85163797222222,274.31256300000007,1.07333,225.14246208333336,226.0464351666667,8306,3698,1900,pass,../../../target/pir-ramen-compositions-v1/000-radix-ramen-n32-g4-r0/result.json;../../../target/pir-ramen-compositions-v1/000-radix-ramen-n32-g4-r1/result.json;../../../target/pir-ramen-compositions-v1/000-radix-ramen-n32-g4-r2/result.json
hash,ramen,32,16,4,0,contiguous,0,4,False,shuffled,0,value,12,3,36,False,906.3510490833334,969.6714190000002,1.379379,930.9043650833333,932.2228932500001,23171,8601,5184,pass,../../../target/pir-ramen-compositions-v1/001-hash-ramen-n32-g4-r0/result.json;../../../target/pir-ramen-compositions-v1/001-hash-ramen-n32-g4-r1/result.json;../../../target/pir-ramen-compositions-v1/001-hash-ramen-n32-g4-r2/result.json
bitmap,ramen,32,16,16,0,contiguous,0,4,False,shuffled,0,value,12,3,36,False,747.2905388055555,904.8137620000003,15.381616,789.4897905833333,803.7874714999999,20822,9432,8188,pass,../../../target/pir-ramen-compositions-v1/002-bitmap-ramen-n32-g16-r0/result.json;../../../target/pir-ramen-compositions-v1/002-bitmap-ramen-n32-g16-r1/result.json;../../../target/pir-ramen-compositions-v1/002-bitmap-ramen-n32-g16-r2/result.json
wavelet,ramen,32,16,16,0,contiguous,0,4,False,shuffled,0,value,12,3,36,False,771.2414271944444,818.866385000003,7.90659,779.8389859166665,786.1273150833332,29765,17716,2112,pass,../../../target/pir-ramen-compositions-v1/003-wavelet-ramen-n32-g16-r0/result.json;../../../target/pir-ramen-compositions-v1/003-wavelet-ramen-n32-g16-r1/result.json;../../../target/pir-ramen-compositions-v1/003-wavelet-ramen-n32-g16-r2/result.json
posting,ramen,32,16,4,0,contiguous,0,4,False,shuffled,0,value,12,3,36,False,72.72954852777778,117.50075599999998,0.388954,79.85637066666668,80.18313433333334,2770,1230,3003,pass,../../../target/pir-ramen-compositions-v1/004-posting-ramen-n32-g4-r0/result.json;../../../target/pir-ramen-compositions-v1/004-posting-ramen-n32-g4-r1/result.json;../../../target/pir-ramen-compositions-v1/004-posting-ramen-n32-g4-r2/result.json
authenticated,ramen,32,16,4,0,contiguous,0,4,False,shuffled,0,value,12,3,36,False,6357.845175277781,6532.699439000004,7.233602,6461.781047583333,6467.926385833333,97433,36611,32768,pass,../../../target/pir-ramen-compositions-v1/005-authenticated-ramen-n32-g4-r0/result.json;../../../target/pir-ramen-compositions-v1/005-authenticated-ramen-n32-g4-r1/result.json;../../../target/pir-ramen-compositions-v1/005-authenticated-ramen-n32-g4-r2/result.json
radix,ramen,128,16,4,0,contiguous,0,4,False,shuffled,0,value,12,3,36,False,295.82929975,425.42734700000005,2.349925,321.17532316666666,322.1618154166667,8311,3716,7140,pass,../../../target/pir-ramen-compositions-v1/006-radix-ramen-n128-g4-r0/result.json;../../../target/pir-ramen-compositions-v1/006-radix-ramen-n128-g4-r1/result.json;../../../target/pir-ramen-compositions-v1/006-radix-ramen-n128-g4-r2/result.json
hash,ramen,128,16,4,0,contiguous,0,4,False,shuffled,0,value,12,3,36,False,620.7470521111111,840.8002150000001,2.559047,645.123,646.3661860833334,16321,6362,13002,pass,../../../target/pir-ramen-compositions-v1/007-hash-ramen-n128-g4-r0/result.json;../../../target/pir-ramen-compositions-v1/007-hash-ramen-n128-g4-r1/result.json;../../../target/pir-ramen-compositions-v1/007-hash-ramen-n128-g4-r2/result.json
